id,uri,curriculum,source,subject,type,text
outcome:4af24279834272fe,https://curriculum.praktikal.ee/o/4af24279834272fe,pohikool,okmv,Eesti keel,skill,"sooritab kirja eelharjutusi, arvestab etteantud juhendi ja juhendamisega;"
outcome:32e1748b874db255,https://curriculum.praktikal.ee/o/32e1748b874db255,pohikool,okmv,Eesti keel,skill,"tunneb joonis- ja kirjatähti, kasutab õigeid tähekujusid, kirjutab loetava käekirjaga;"
outcome:d388576512362e15,https://curriculum.praktikal.ee/o/d388576512362e15,pohikool,okmv,Eesti keel,skill,"loeb ja eristab eri liiki tekste, analüüsib teksti ülesehitust, keelekasutust ja sisu, avaldab selle kohta arvamust;"
outcome:f03524c2c1791b99,https://curriculum.praktikal.ee/o/f03524c2c1791b99,pohikool,okmv,Eesti keel,skill,"sõnastab teksti kohta küsimusi ja esitab vastuväiteid, teeb teksti põhjal märkmeid, võrdleb tekste omavahel;"
outcome:8272fea49f55e96e,https://curriculum.praktikal.ee/o/8272fea49f55e96e,pohikool,okmv,Eesti keel,skill,"jutustab kuuldust, nähtust ja loetust, vajaduse korral kasutab juhendi abi;"
outcome:4a0c155fddd25e41,https://curriculum.praktikal.ee/o/4a0c155fddd25e41,pohikool,okmv,Eesti keel,skill,"kirjutab mõtestatud lauseid, jutustavaid ja kirjeldavaid tekste;"
outcome:ed1bdccd1dad34c7,https://curriculum.praktikal.ee/o/ed1bdccd1dad34c7,pohikool,okmv,Eesti keel,skill,"kirjutab õpitud keelendite ja keelereeglite piires õigesti ning loetava käekirjaga, vormistab kirjaliku töö korrektselt;"
outcome:ce1a2398ff4ae9fb,https://curriculum.praktikal.ee/o/ce1a2398ff4ae9fb,pohikool,okmv,Eesti keel,skill,"vormistab lihtsama kirjaliku töö arvutis, järgib õpitud keelereegleid;"
outcome:fb1c4533ca947d5e,https://curriculum.praktikal.ee/o/fb1c4533ca947d5e,pohikool,okmv,Eesti keel,skill,"valib ja loeb sobivaid tervikteoseid nii eesti kui ka maailma lastekirjandusest, kasutab raamatukogude infosüsteemi;"
outcome:b239b7559ef91b20,https://curriculum.praktikal.ee/o/b239b7559ef91b20,pohikool,okmv,Eesti keel,attitude,"kujundab lugemise kaudu oma mõtte- ja tundemaailma, jagab lugemiskogemusi;"
outcome:1bc3cafa3181e0f4,https://curriculum.praktikal.ee/o/1bc3cafa3181e0f4,pohikool,okmv,Eesti keel,skill,"rikastab lugemise kaudu oma sõnavara, kasutab sõnaraamatuid ja leiab sõnaartiklist vajalikku teavet."
outcome:726307ffdd02227e,https://curriculum.praktikal.ee/o/726307ffdd02227e,pohikool,okmv,Eesti keel,knowledge,"eristab häälikuid (asukoht ja järjekord sõnas), täishääliku pikkusi;"
outcome:f3229ff744373d1f,https://curriculum.praktikal.ee/o/f3229ff744373d1f,pohikool,okmv,Eesti keel,skill,toimib õpetaja ja kaaslase suulise juhendi järgi;
outcome:8c1286c16fe8050b,https://curriculum.praktikal.ee/o/8c1286c16fe8050b,pohikool,okmv,Eesti keel,skill,"kuulab õpetaja ja kaaslase esituses lühikest eakohast teksti, mõistab kuuldud lause, jutu sisu;"
outcome:7420cc1e923e6654,https://curriculum.praktikal.ee/o/7420cc1e923e6654,pohikool,okmv,Eesti keel,knowledge,"teab, et sõnadel on lähedase või vastandtähendusega sõna ja nimetab neist mõningaid;"
outcome:7de3edc679ca58e9,https://curriculum.praktikal.ee/o/7de3edc679ca58e9,pohikool,okmv,Eesti keel,skill,"väljendab end suhtlusolukordades arusaadavalt: palub, küsib, tänab, vabandab;"
outcome:e8f370afe7c8f179,https://curriculum.praktikal.ee/o/e8f370afe7c8f179,pohikool,okmv,Eesti keel,skill,"jutustab suunavate küsimuste toel kuuldust, nähtust, loetust;"
outcome:10d99a27c9cff93b,https://curriculum.praktikal.ee/o/10d99a27c9cff93b,pohikool,okmv,Eesti keel,skill,"koostab õpetaja abiga pildiseeria või küsimuste toel suulise jutu,"
outcome:095bcf399c7f6bca,https://curriculum.praktikal.ee/o/095bcf399c7f6bca,pohikool,okmv,Eesti keel,skill,esitab luuletust peast;
outcome:76101eefb587ffda,https://curriculum.praktikal.ee/o/76101eefb587ffda,pohikool,okmv,Eesti keel,skill,"tunneb häälik-tähelist vastavust, loeb õpitud teksti enam-vähem ladusalt, lausehaaval üksiku peatusega raskema sõna ees oma kõnetempos või sellest aeglasemalt;"
outcome:a964130c6d97fc6d,https://curriculum.praktikal.ee/o/a964130c6d97fc6d,pohikool,okmv,Eesti keel,knowledge,mõistab häälega või endamisi (vaikse häälega või huuli liigutades) lugedes loetu sisu;
outcome:a9e959432982bb7f,https://curriculum.praktikal.ee/o/a9e959432982bb7f,pohikool,okmv,Eesti keel,skill,"vastab teksti kohta käivatele küsimustele, mille vastused on palas otsesõnu öeldud;"
outcome:7b8e22aacef9b2be,https://curriculum.praktikal.ee/o/7b8e22aacef9b2be,pohikool,okmv,Eesti keel,skill,mõtleb jutule alguse või lõpu;
outcome:2d34bfb00bff2625,https://curriculum.praktikal.ee/o/2d34bfb00bff2625,pohikool,okmv,Eesti keel,skill,"on lugenud mõnda lasteraamatut, nimetab nende pealkirja ja autoreid, annab loetule emotsionaalse hinnangu (lõbus, tõsine, igav …);"
outcome:19900bd434b34977,https://curriculum.praktikal.ee/o/19900bd434b34977,pohikool,okmv,Eesti keel,skill,"kasutab õigeid kirjutamisvõtteid, teab, kuidas väikesi ja suuri kirjatähti kirjutatakse ning sõnas õigesti seostatakse;"
outcome:6f5113beedbdf9f7,https://curriculum.praktikal.ee/o/6f5113beedbdf9f7,pohikool,okmv,Eesti keel,skill,kirjutab tahvlilt ära;
outcome:bf8859e1c9130e4f,https://curriculum.praktikal.ee/o/bf8859e1c9130e4f,pohikool,okmv,Eesti keel,skill,"täidab tahvlinäidise järgi õpetaja abiga õpilaspäevikut, paigutab näidise järgi tööd vihikulehele, varustab töö kuupäevaga;"
outcome:1f72290ead9fa054,https://curriculum.praktikal.ee/o/1f72290ead9fa054,pohikool,okmv,Eesti keel,skill,koostab näidise järgi kutse;
outcome:5f3a35573423577b,https://curriculum.praktikal.ee/o/5f3a35573423577b,pohikool,okmv,Eesti keel,knowledge,"eristab häälikut, tähte, täis- ja kaashäälikut, sõna, lauset;"
outcome:23270609aa26d2d4,https://curriculum.praktikal.ee/o/23270609aa26d2d4,pohikool,okmv,Eesti keel,skill,"kirjutab omasõnade algusesse k, p, t;"
outcome:8599ea7997143ef5,https://curriculum.praktikal.ee/o/8599ea7997143ef5,pohikool,okmv,Eesti keel,skill,kirjutab õigesti lühemaid (kuni 2-silbilisi) sõnu ja lauseid;
outcome:a44cf42b75961c09,https://curriculum.praktikal.ee/o/a44cf42b75961c09,pohikool,okmv,Eesti keel,knowledge,"teab, et lause lõpeb punktiga;"
outcome:3b89b5552d0c43c3,https://curriculum.praktikal.ee/o/3b89b5552d0c43c3,pohikool,okmv,Eesti keel,knowledge,"teab, et lause alguses, inimeste, loomade, oma kodukoha nimes kasutatakse suurt algustähte;"
outcome:d82e193869568244,https://curriculum.praktikal.ee/o/d82e193869568244,pohikool,okmv,Eesti keel,skill,kirjutab õigesti oma nime.
outcome:35786d021b0bd89e,https://curriculum.praktikal.ee/o/35786d021b0bd89e,pohikool,okmv,Eesti keel,knowledge,eristab täis- ja suluta hääliku pikkusi;
outcome:41c75bcf87af75b9,https://curriculum.praktikal.ee/o/41c75bcf87af75b9,pohikool,okmv,Eesti keel,skill,kuulab õpetaja ja kaaslase eakohast teksti ning toimib saadud sõnumi kohaselt õpetaja abil;
outcome:f4d1b9bc9a5e29ad,https://curriculum.praktikal.ee/o/f4d1b9bc9a5e29ad,pohikool,okmv,Eesti keel,skill,koostab kuuldu põhjal lihtsama skeemi ja kaardi õpetaja abil;
outcome:ae4a55aa342a7c87,https://curriculum.praktikal.ee/o/ae4a55aa342a7c87,pohikool,okmv,Eesti keel,skill,kasutab kõnes terviklauseid;
outcome:67a2584848ec818c,https://curriculum.praktikal.ee/o/67a2584848ec818c,pohikool,okmv,Eesti keel,knowledge,teab ja leiab vastandtähendusega sõnu ning õpetaja abil ka lähedase tähendusega sõnu;
outcome:2aebca6ea77796ab,https://curriculum.praktikal.ee/o/2aebca6ea77796ab,pohikool,okmv,Eesti keel,skill,väljendab arusaadavalt oma soove ja kogemusi väikeses ja suures rühmas;
outcome:930fa55042d2d1b1,https://curriculum.praktikal.ee/o/930fa55042d2d1b1,pohikool,okmv,Eesti keel,skill,vestleb oma kogemustest ja loetust;
outcome:f27fb5cd5be6ebba,https://curriculum.praktikal.ee/o/f27fb5cd5be6ebba,pohikool,okmv,Eesti keel,skill,"annab õpetaja abil edasi lugemispala, õppeteksti, filmi ja teatrietenduse sisu;"
outcome:51719c102a367c0a,https://curriculum.praktikal.ee/o/51719c102a367c0a,pohikool,okmv,Eesti keel,skill,"koostab õpetaja abil jutu pildiseeria, pildi või küsimuste toel;"
outcome:fb41038366bbf8b8,https://curriculum.praktikal.ee/o/fb41038366bbf8b8,pohikool,okmv,Eesti keel,skill,"vaatleb ja kirjeldab nähtut, märkab erinevusi ja sarnasusi õpetaja suunavate küsimuste toel;"
outcome:9f441b2c29c4165f,https://curriculum.praktikal.ee/o/9f441b2c29c4165f,pohikool,okmv,Eesti keel,skill,"loeb õpitud teksti suhteliselt õigesti, ladusalt (lugemistempo võib olla kõnetempost aeglasem), parandab ise oma lugemisvigu, enamasti väljendab intonatsioon loetava sisu;"
outcome:550beaae3b77e97e,https://curriculum.praktikal.ee/o/550beaae3b77e97e,pohikool,okmv,Eesti keel,knowledge,mõistab häälega või endamisi lugedes loetu sisu;
outcome:baa25eb85d1bf6d5,https://curriculum.praktikal.ee/o/baa25eb85d1bf6d5,pohikool,okmv,Eesti keel,skill,vastab teemakohastele (ka lihtsamatele tekstis mitte otsese infoga seotud) küsimustele;
outcome:bf5da709e33f1fad,https://curriculum.praktikal.ee/o/bf5da709e33f1fad,pohikool,okmv,Eesti keel,skill,leiab tekstis iseseisvalt vastused konkreetsetele küsimustele ja töötab õpetaja abiga eakohaste juhiste alusel;
outcome:1bca4a485f40311a,https://curriculum.praktikal.ee/o/1bca4a485f40311a,pohikool,okmv,Eesti keel,knowledge,"tunneb ära jutu, luuletuse, mõistatuse, näidendi ja vanasõna;"
outcome:28ac66d86285fed7,https://curriculum.praktikal.ee/o/28ac66d86285fed7,pohikool,okmv,Eesti keel,skill,kasutab õpiku sõnastikku õpetaja abiga sõnade leidmiseks algustähe järgi;
outcome:7bad21df419af8b2,https://curriculum.praktikal.ee/o/7bad21df419af8b2,pohikool,okmv,Eesti keel,skill,"on lugenud jõukohaseid lasteraamatuid, nimetab tegelasi ja annab edasi loetu sisu mõne huvitava, enam meeldinud episoodi järgi;"
outcome:dd639e3cfe8ed5cf,https://curriculum.praktikal.ee/o/dd639e3cfe8ed5cf,pohikool,okmv,Eesti keel,skill,kasutab kirjutades õigeid väikeste ja suurte kirjatähtede tähekujusid ja seoseid;
outcome:2d2992edaca29fc9,https://curriculum.praktikal.ee/o/2d2992edaca29fc9,pohikool,okmv,Eesti keel,skill,kirjutab tahvlilt või õpikust ära;
outcome:7906af9ed014c66e,https://curriculum.praktikal.ee/o/7906af9ed014c66e,pohikool,okmv,Eesti keel,skill,"täidab iseseisvalt õpilaspäevikut ja kujundab vihikut, paigutab näidise järgi tööd vihikulehele, kirja joonelisele lehele, varustab töö kuupäevaga;"
outcome:1dc79bdf8a8e7162,https://curriculum.praktikal.ee/o/1dc79bdf8a8e7162,pohikool,okmv,Eesti keel,skill,"koostab õpetaja abiga kutse, õnnitluse ja teate;"
outcome:0b39e5f0ac64dceb,https://curriculum.praktikal.ee/o/0b39e5f0ac64dceb,pohikool,okmv,Eesti keel,skill,"kirjutab loovtöö ning ümberjutustuse pildiseeria, tugisõnade ja küsimuste abil;"
outcome:bcfc6bbb63758e47,https://curriculum.praktikal.ee/o/bcfc6bbb63758e47,pohikool,okmv,Eesti keel,knowledge,"eristab häälikut, tähte, täis- ja kaashäälikut, silpi, sõna, lauset, täishäälikuühendit;"
outcome:aaa92fa52927ee58,https://curriculum.praktikal.ee/o/aaa92fa52927ee58,pohikool,okmv,Eesti keel,skill,kirjutab õigesti sulghääliku omasõnade algusesse ja omandatud võõrsõnade algusesse;
outcome:957f5fd7418f0e88,https://curriculum.praktikal.ee/o/957f5fd7418f0e88,pohikool,okmv,Eesti keel,skill,märgib kirjas õigesti täishäälikuid;
outcome:2fe0c40e3a719771,https://curriculum.praktikal.ee/o/2fe0c40e3a719771,pohikool,okmv,Eesti keel,knowledge,teab peast võõrtähtedega tähestikku;
outcome:f0aa995f458bb239,https://curriculum.praktikal.ee/o/f0aa995f458bb239,pohikool,okmv,Eesti keel,skill,alustab lauset suure algustähega ja lõpetab punkti või küsimärgiga;
outcome:3fd5052094dde378,https://curriculum.praktikal.ee/o/3fd5052094dde378,pohikool,okmv,Eesti keel,skill,"kasutab suurt algustähte inimeste ja loomade nimedes, tuttavates kohanimedes;"
outcome:0e681936d2c39592,https://curriculum.praktikal.ee/o/0e681936d2c39592,pohikool,okmv,Eesti keel,skill,"kirjutab õigesti sõnade lõppu -d (mida teed?), -te (mida teete?), -sse (kellesse? millesse?), -ga (kellega? millega?), -ta (kelleta? milleta?);"
outcome:22f3488de2fe6bc8,https://curriculum.praktikal.ee/o/22f3488de2fe6bc8,pohikool,okmv,Eesti keel,skill,kirjutab etteütlemise järgi õpitud keelendite ulatuses sisult tuttavat teksti ja kontrollib kirjutatut näidise järgi (20–25 sõna lihtlausetena).
outcome:cc447aa47f23c17b,https://curriculum.praktikal.ee/o/cc447aa47f23c17b,pohikool,okmv,Eesti keel,skill,"kuulab mõtestatult eakohast teksti, toimib saadud sõnumi või juhendite järgi;"
outcome:9acf4fa0fc1d3d07,https://curriculum.praktikal.ee/o/9acf4fa0fc1d3d07,pohikool,okmv,Eesti keel,skill,"väljendab end suhtlusolukordades selgelt ja arusaadavalt: palub, küsib, selgitab, keeldub, vabandab, tänab;"
outcome:18b1ed2592f743e2,https://curriculum.praktikal.ee/o/18b1ed2592f743e2,pohikool,okmv,Eesti keel,skill,"vastab küsimustele, kasutades sobivalt täislauseid ning lühivastuseid;"
outcome:15211234d8a62ced,https://curriculum.praktikal.ee/o/15211234d8a62ced,pohikool,okmv,Eesti keel,skill,"vaatleb sihipäraselt, kirjeldab eesmärgipäraselt nähtut, eset, olendit, olukorda, märkab erinevusi ja sarnasusi;"
outcome:682ead4b52cd9eed,https://curriculum.praktikal.ee/o/682ead4b52cd9eed,pohikool,okmv,Eesti keel,skill,"avaldab arvamust kuuldu, vaadeldu ja loetu kohta;"
outcome:763fb79beff1e8d1,https://curriculum.praktikal.ee/o/763fb79beff1e8d1,pohikool,okmv,Eesti keel,skill,"annab küsimuste toel arusaadavalt edasi õppeteksti, lugemispala, pildiraamatu, filmi ja teatrietenduse sisu;"
outcome:76fa247e5a3dedd2,https://curriculum.praktikal.ee/o/76fa247e5a3dedd2,pohikool,okmv,Eesti keel,skill,koostab kuuldu/loetu põhjal skeemi/kaardi;
outcome:43a9f4a3a186b445,https://curriculum.praktikal.ee/o/43a9f4a3a186b445,pohikool,okmv,Eesti keel,skill,jutustab loetust ja läbielatud sündmusest;
outcome:8eb0fbb3296db6f1,https://curriculum.praktikal.ee/o/8eb0fbb3296db6f1,pohikool,okmv,Eesti keel,skill,"jutustab pildiseeria, tugisõnade, märksõnaskeemi ja küsimuste toel;"
outcome:8639e1215997dd95,https://curriculum.praktikal.ee/o/8639e1215997dd95,pohikool,okmv,Eesti keel,skill,mõtleb jutule alguse ja lõpu;
outcome:b84ba302cdaaa454,https://curriculum.praktikal.ee/o/b84ba302cdaaa454,pohikool,okmv,Eesti keel,skill,leiab väljendamiseks lähedase ja vastandtähendusega sõnu;
outcome:60d07d56a5bf3875,https://curriculum.praktikal.ee/o/60d07d56a5bf3875,pohikool,okmv,Eesti keel,skill,loeb nii häälega ja kui endamisi ladusalt ja teksti mõistes;
outcome:879b4eef84d9b4e7,https://curriculum.praktikal.ee/o/879b4eef84d9b4e7,pohikool,okmv,Eesti keel,knowledge,"mõistab lihtsat plaani, tabelit, diagrammi, kaarti;"
outcome:cfe15dc1f8fdca92,https://curriculum.praktikal.ee/o/cfe15dc1f8fdca92,pohikool,okmv,Eesti keel,skill,"loeb õpitud teksti ette õigesti, selgelt ja sobiva intonatsiooniga;"
outcome:b338fcb22fb32279,https://curriculum.praktikal.ee/o/b338fcb22fb32279,pohikool,okmv,Eesti keel,skill,töötab tekstiga eakohaste juhiste alusel;
outcome:fe9b64e6046f1c86,https://curriculum.praktikal.ee/o/fe9b64e6046f1c86,pohikool,okmv,Eesti keel,skill,vastab suulistele ja lühikestele kirjalikele küsimustele loetu kohta;
outcome:8f7ccefd6551454b,https://curriculum.praktikal.ee/o/8f7ccefd6551454b,pohikool,okmv,Eesti keel,knowledge,"eristab kirjalikus tekstis väidet, küsimust, palvet, käsku, keeldu;"
outcome:d25038274b8514dc,https://curriculum.praktikal.ee/o/d25038274b8514dc,pohikool,okmv,Eesti keel,knowledge,"tunneb ära jutustuse, luuletuse, näidendi, muinasjutu, mõistatuse, vanasõna, kirja;"
outcome:ff298fb7d31a7ca7,https://curriculum.praktikal.ee/o/ff298fb7d31a7ca7,pohikool,okmv,Eesti keel,skill,"on lugenud läbi vähemalt neli eesti ja väliskirjaniku teost, kõneleb loetud raamatust;"
